attacker,defender,best_move,damage_pct,reverse_move,reverse_pct,speed_advantage,old_score,offense_score,defense_score,speed_score,typing_score,movepool_score,mega_score,efficiency,meta_weight,is_meta,is_ohko,is_2hko,coverage_depth,survival_margin,trick_room_favor,priority_net,coverage_types,status_threat_net,setup_potential_net
Sneasler,Bellibolt,Close Combat,78.8,Hyper Beam,72.3,0.7,0.27,-0.175,-0.079,0.288,0.000,-0.060,0.000,-0.021,0.05,0,0,1,0.000,0.277,-0.300,0.000,0.600,-0.100,0.200
Sneasler,Scovillain,Dire Claw,180,Flare Blitz,114.2,0,0.66,0.775,-0.322,0.385,0.308,-0.150,0.000,0.245,0.039,1,1,1,0.250,-0.142,-0.300,0.500,0.600,-0.200,0.000
Sneasler,Espathra,Dire Claw,79.4,Psychic,258.1,0,-1.79,-0.171,-0.845,0.100,-0.542,-0.160,0.000,-0.313,0.05,0,0,1,0.000,-1.000,-0.300,0.500,0.600,-0.100,-0.200
Sneasler,Tinkaton,Close Combat,103.1,Gigaton Hammer,143.9,0,-0.41,-0.013,-0.575,0.118,-0.150,-0.190,0.000,-0.158,0.02,1,0,1,0.000,-0.439,-0.300,0.000,0.600,-0.300,0.000
Sneasler,Palafin,Close Combat,99.4,Wave Crash,104.5,0,-0.05,-0.037,-0.338,0.063,0.000,-0.060,0.000,-0.089,0.098,1,0,1,0.000,-0.045,-0.300,0.000,0.600,-0.200,-0.200
Sneasler,Palafin-Hero,Close Combat,78.9,Wave Crash,149.7,0,-0.71,-0.174,-0.610,0.163,0.000,-0.200,0.000,-0.192,0.05,0,0,1,0.000,-0.497,-0.300,0.500,0.600,-0.200,-0.200
Sneasler,Orthworm,Close Combat,136.6,Earthquake,108.4,0.19999999999999996,0.34,0.686,-0.362,0.425,0.083,0.010,0.000,0.21,0.039,1,1,1,0.250,-0.084,-0.300,0.500,0.600,0.200,0.000
Sneasler,Glimmora,Close Combat,93,Earth Power,101.9,0,-0.09,-0.080,-0.106,0.297,0.308,0.030,0.000,0.043,0.078,1,0,1,0.000,-0.019,-0.300,0.500,0.600,0.200,-0.200
Sneasler,Farigiraf,Close Combat,91.3,Psychic,273.5,0.19999999999999996,-1.76,-0.091,-0.845,0.365,-0.467,-0.020,0.000,-0.214,0.216,1,0,1,0.000,-1.000,-0.300,0.500,0.600,-0.100,-0.200
Sneasler,Kingambit,Close Combat,262.9,Iron Head,89,0.19999999999999996,1.8,0.775,-0.170,0.310,0.392,-0.000,0.000,0.291,0.549,1,1,1,0.250,0.110,-0.300,0.000,0.600,-0.300,0.200
Sneasler,Sinistcha,Dire Claw,58.2,Hyper Beam,80,0,-0.22,-0.612,-0.050,0.280,-0.075,-0.040,0.000,-0.152,0.608,1,0,0,0.000,0.200,-0.300,0.000,0.600,-0.100,0.000
Sneasler,Archaludon,Close Combat,130.9,Draco Meteor,106.5,0,0.24,0.648,-0.284,0.290,0.083,-0.040,0.000,0.186,0.235,1,1,1,0.250,-0.065,-0.300,0.500,0.600,-0.100,0.000
Sneasler,Hydrapple,Dire Claw,92.8,Draco Meteor,103.2,0.7,0.11,-0.006,-0.189,0.425,0.308,-0.160,0.000,0.051,0.05,0,0,1,0.250,-0.032,-0.300,0.500,0.600,-0.100,-0.200
Sneasler,Mega Venusaur,Dire Claw,49,Hyper Beam,80.6,0,-0.32,-0.673,0.022,0.345,0.308,-0.115,0.300,-0.093,0.216,1,0,0,0.000,0.194,-0.300,0.500,0.600,-0.100,-0.300
Sneasler,Mega Charizard X,Close Combat,80.4,Heat Wave,54.8,0,0.26,-0.164,0.026,0.185,0.000,-0.080,0.300,0.001,0.353,1,0,1,0.000,0.452,-0.300,0.500,0.600,-0.200,0.000
Sneasler,Mega Charizard Y,Dire Claw,71.2,Heat Wave,93.5,0,-0.22,-0.225,-0.206,0.185,-0.308,-0.080,0.300,-0.106,0.353,1,0,1,0.000,0.065,-0.300,0.500,0.600,-0.200,0.000
Sneasler,Mega Blastoise,Close Combat,74.7,Water Spout,129.7,0,-0.55,-0.202,-0.423,0.239,0.000,-0.090,0.300,-0.113,0.02,1,0,1,0.000,-0.297,-0.300,0.000,0.600,-0.100,-0.200
Sneasler,Mega Beedrill,Dire Claw,63.6,Giga Impact,119.4,0,-0.56,-0.276,-0.278,-0.122,0.000,0.030,0.300,-0.159,0.05,0,0,1,0.000,-0.194,0.000,0.500,0.600,0.200,-0.200
Sneasler,Mega Pidgeot,Close Combat,101.3,Sky Attack,136.8,0,-0.36,-0.025,-0.532,0.047,-0.233,0.080,0.300,-0.131,0.05,0,0,1,0.000,-0.368,0.000,0.500,0.600,0.200,0.000
Sneasler,Mega Clefable,Dire Claw,112.9,Future Sight,278.7,0,-1.66,0.128,-0.845,0.388,-0.075,-0.240,0.300,-0.112,0.078,1,0,1,0.250,-1.000,-0.300,0.500,0.600,-0.600,0.000
Sneasler,Mega Alakazam,Dire Claw,96.9,Future Sight,503.2,0,-4.06,-0.054,-0.845,-0.200,-0.542,-0.320,0.300,-0.339,0.05,0,0,1,0.000,-1.000,0.000,0.500,0.600,-0.500,-0.200
Sneasler,Mega Victreebel,Dire Claw,66.5,Hyper Beam,86.5,0,-0.2,-0.257,-0.014,0.425,0.308,-0.240,0.300,0.026,0.05,0,0,1,0.000,0.135,-0.300,0.500,0.600,-0.600,0.000
Sneasler,Mega Slowbro,Dire Claw,32.4,Future Sight,405.2,0.7,-3.52,-0.784,-0.845,0.350,-0.542,-0.430,0.300,-0.459,0.05,0,0,0,0.000,-1.000,-0.300,0.500,0.600,-0.400,-0.800
Sneasler,Mega Gengar,Dire Claw,20,Shadow Ball,83.2,0,-0.63,-0.867,-0.069,-0.155,-0.617,-0.325,0.300,-0.387,0.216,1,0,0,0.000,0.168,0.000,0.000,0.600,-0.800,-0.300
Sneasler,Mega Kangaskhan,Close Combat,150,Double-Edge,125.8,0,0.24,0.775,-0.466,0.063,0.233,0.080,0.300,0.175,0.078,1,1,1,0.250,-0.258,-0.300,0.000,0.600,0.200,0.000
Sneasler,Mega Starmie,Dire Claw,64.4,Psycho Cut,327.7,0,-2.63,-0.271,-0.911,-0.075,-0.542,-0.020,0.300,-0.365,0.039,1,0,1,0.000,-1.000,0.000,0.000,0.600,-0.100,-0.200
Sneasler,Mega Pinsir,Dire Claw,55.7,Earthquake,162.6,0,-1.07,-0.629,-0.612,0.145,-0.233,-0.040,0.300,-0.325,0.05,0,0,0,0.000,-0.626,-0.300,0.500,0.600,0.200,-0.200
Sneasler,Mega Gyarados,Close Combat,145.9,Giga Impact,121.9,0,0.24,0.748,-0.368,0.300,0.308,-0.190,0.300,0.219,0.078,1,1,1,0.250,-0.219,-0.300,0.500,0.600,-0.300,0.000
Sneasler,Mega Aerodactyl,Close Combat,98.7,Dual Wingbeat,117.4,0,-0.19,-0.042,-0.341,-0.185,-0.233,0.020,0.300,-0.141,0.314,1,0,1,0.000,-0.174,0.000,0.500,0.600,0.000,-0.200
Sneasler,Mega Dragonite,Dire Claw,24.1,Hurricane,201.3,0,-1.77,-0.839,-0.845,-0.050,-0.308,-0.165,0.300,-0.505,0.235,1,0,0,0.000,-1.000,-0.300,-0.300,0.600,-0.100,-0.500
Sneasler,Mega Meganium,Dire Claw,209,Hyper Beam,90.3,0,1.19,0.775,-0.112,0.345,0.467,0.050,0.300,0.34,0.118,1,1,1,0.250,0.097,-0.300,0.500,0.600,0.000,0.200
Sneasler,Mega Feraligatr,Close Combat,69.4,Double-Edge,179.4,0,-1.1,-0.237,-0.788,0.338,0.000,0.100,0.300,-0.175,0.02,1,0,1,0.000,-0.794,-0.300,0.500,0.600,0.200,-0.200
Sneasler,Mega Ampharos,Close Combat,78.2,Hyper Beam,100.6,0.7,-0.01,-0.179,-0.248,0.388,0.000,-0.160,0.300,-0.039,0.05,0,0,1,0.000,-0.006,-0.300,0.500,0.600,-0.100,-0.200
Sneasler,Mega Steelix,Close Combat,88,Earthquake,209,0.7,-1,-0.038,-0.911,0.425,-0.150,-0.120,0.300,-0.166,0.05,0,0,1,0.250,-1.000,-0.300,0.500,0.600,0.000,-0.200
Sneasler,Mega Scizor,Close Combat,70.3,Bullet Punch,72.3,0,-0.02,-0.231,-0.070,0.240,-0.075,0.150,0.300,-0.016,0.078,1,0,1,0.000,0.277,-0.300,0.000,0.600,0.200,0.000
Sneasler,Mega Heracross,Dire Claw,52.3,Giga Impact,139.4,0,-0.87,-0.651,-0.398,0.385,0.308,0.030,0.300,-0.169,0.05,0,0,0,0.000,-0.394,-0.300,0.500,0.600,0.200,-0.200
Sneasler,Mega Skarmory,Close Combat,88.6,Brave Bird,272.3,0,-1.84,-0.109,-0.911,0.038,-0.383,0.020,0.300,-0.274,0.02,1,0,1,0.000,-1.000,-0.300,0.500,0.600,0.000,-0.200
Sneasler,Mega Houndoom,Close Combat,196,Overheat,116.1,0,0.8,0.775,-0.266,0.065,0.308,-0.160,0.300,0.209,0.05,0,1,1,0.250,-0.161,-0.300,0.500,0.600,-0.400,0.000
Sneasler,Mega Tyranitar,Close Combat,219.4,Giga Impact,127.1,0,0.92,0.775,-0.324,0.380,0.775,-0.190,0.300,0.301,0.275,1,1,1,0.250,-0.271,-0.300,0.500,0.600,-0.300,0.000
Sneasler,Mega Gardevoir,Dire Claw,176.2,Future Sight,482.6,0,-3.06,0.775,-0.845,0.110,-0.308,-0.390,0.300,-0.012,0.137,1,1,1,0.250,-1.000,-0.300,0.500,0.600,-0.800,0.000
Sneasler,Mega Sableye,Dire Claw,29.6,Foul Play,51,1,0.09,-0.803,0.058,0.188,-0.383,-0.325,0.300,-0.245,0.039,1,0,0,0.000,0.490,-0.300,-0.500,0.600,-0.800,-0.300
Sneasler,Mega Aggron,Close Combat,136.6,Steel Roller,147.1,0.19999999999999996,-0.04,0.686,-0.519,0.388,0.392,-0.190,0.300,0.189,0.039,1,1,1,0.250,-0.471,-0.300,0.500,0.600,-0.300,0.000
Sneasler,Mega Medicham,Dire Claw,76.3,Zen Headbutt,572.9,0,-4.97,-0.191,-0.836,0.140,-0.467,-0.050,0.300,-0.275,0.05,0,0,1,0.000,-1.000,-0.300,0.500,0.600,0.000,-0.200
Sneasler,Mega Manectric,Close Combat,110.3,Thunderbolt,78.1,0,0.32,0.035,-0.113,-0.035,0.000,0.080,0.300,-0.002,0.02,1,0,1,0.000,0.219,0.000,0.500,0.600,-0.100,0.200
Sneasler,Mega Sharpedo,Close Combat,245.5,Giga Impact,113.5,0,1.32,0.775,-0.317,0.123,0.308,-0.070,0.300,0.216,0.05,0,1,1,0.250,-0.135,-0.300,0.500,0.600,0.000,0.000
Sneasler,Mega Camerupt,Close Combat,93.1,Earth Power,212.9,1,-0.9,-0.079,-0.845,0.425,-0.308,-0.250,0.300,-0.191,0.02,1,0,1,0.000,-1.000,-0.300,0.500,0.600,-0.500,-0.200
Sneasler,Mega Altaria,Dire Claw,112,Sky Attack,179.4,0,-0.67,0.122,-0.788,0.300,0.158,-0.200,0.300,-0.09,0.02,1,0,1,0.250,-0.794,-0.300,0.500,0.600,-0.500,0.000
Sneasler,Mega Banette,Dire Claw,41,Poltergeist,140,0,-0.99,-0.727,-0.551,0.210,-0.458,-0.515,0.300,-0.396,0.05,0,0,0,0.000,-0.400,-0.300,0.000,0.600,-0.800,-0.500
Sneasler,Mega Chimecho,Close Combat,82.7,Future Sight,418.1,0.19999999999999996,-3.29,-0.149,-0.845,0.350,-0.617,-0.440,0.300,-0.276,0.05,0,0,1,0.000,-1.000,-0.300,0.500,0.600,-0.800,-0.200
Sneasler,Mega Absol,Close Combat,287.1,Giga Impact,119.4,0,1.68,0.775,-0.353,0.028,0.542,-0.350,0.300,0.184,0.05,0,1,1,0.250,-0.194,-0.300,0.500,0.600,-0.700,0.000
Sneasler,Mega Glalie,Close Combat,206.5,Explosion,168.4,0,0.38,0.775,-0.722,0.163,0.233,0.000,0.300,0.123,0.05,0,1,1,0.250,-0.684,-0.300,0.500,0.600,0.000,0.000
Sneasler,Mega Lopunny,Close Combat,201.4,Close Combat,65.8,0,1.36,0.775,-0.031,-0.135,0.308,-0.070,0.300,0.237,0.02,1,1,1,0.250,0.342,0.000,0.000,0.600,-0.300,0.200
Sneasler,Mega Garchomp,Close Combat,65.6,Earthquake,263.2,0,-1.98,-0.263,-0.911,0.249,-0.308,0.030,0.300,-0.27,0.745,1,0,1,0.000,-1.000,-0.300,0.500,0.600,0.200,-0.200
Sneasler,Mega Lucario,Close Combat,204.1,Meteor Mash,139.4,0,0.65,0.775,-0.473,-0.011,0.158,0.150,0.300,0.158,0.039,1,1,1,0.250,-0.394,-0.300,0.000,0.600,0.200,0.000
Sneasler,Mega Abomasnow,Close Combat,156.4,Ice Hammer,109,0.7,0.68,0.850,-0.290,0.403,0.308,0.010,0.300,0.31,0.05,0,1,1,0.500,-0.090,-0.300,0.500,0.600,0.200,0.000
Sneasler,Mega Gallade,Dire Claw,65.7,Future Sight,157.4,0,-0.92,-0.262,-0.514,0.030,-0.467,-0.370,0.300,-0.27,0.02,1,0,1,0.000,-0.574,-0.300,0.500,0.600,-0.800,-0.200
Sneasler,Mega Froslass,Dire Claw,41.4,Blizzard,98.7,0,-0.57,-0.724,-0.237,-0.037,-0.458,-0.285,0.300,-0.343,0.196,1,0,0,0.000,0.013,0.000,0.000,0.600,-0.700,-0.300
Sneasler,Mega Emboar,Close Combat,91.4,Flare Blitz,141.9,0,-0.5,-0.091,-0.488,0.385,0.075,-0.330,0.300,-0.083,0.05,0,0,1,0.000,-0.419,-0.300,0.500,0.600,-0.700,-0.200
Sneasler,Mega Excadrill,Close Combat,145.9,Earthquake,255.5,0,-1.1,0.748,-0.911,0.161,-0.150,0.010,0.300,0.03,0.137,1,1,1,0.250,-1.000,-0.300,0.500,0.600,0.200,0.000
Sneasler,Mega Audino,Dire Claw,84.3,Hyper Beam,91.6,0.19999999999999996,-0.01,-0.063,-0.194,0.350,0.233,-0.240,0.300,0.017,0.05,0,0,1,0.250,0.084,-0.300,0.500,0.600,-0.600,0.000
Sneasler,Mega Chandelure,Dire Claw,31.1,Heat Wave,100.6,0,-0.69,-0.793,-0.248,0.120,-0.458,-0.215,0.300,-0.328,0.02,1,0,0,0.000,-0.006,-0.300,0.000,0.600,-0.400,-0.500
Sneasler,Mega Golurk,Dire Claw,12.8,Headlong Rush,299.4,0.19999999999999996,-2.81,-0.915,-0.911,0.302,-0.925,-0.045,0.300,-0.524,0.039,1,0,0,0.000,-1.000,-0.300,0.000,0.600,0.200,-0.500
Sneasler,Mega Chesnaught,Dire Claw,69.9,Wood Hammer,66.5,0.7,0.24,-0.159,0.040,0.425,0.617,0.070,0.300,0.131,0.02,1,0,1,0.250,0.335,-0.300,0.500,0.600,0.000,0.000
Sneasler,Mega Delphox,Dire Claw,78,Psychic,356.1,0,-2.78,-0.180,-0.845,-0.057,-0.542,-0.260,0.300,-0.342,0.137,1,0,1,0.000,-1.000,0.000,0.500,0.600,-0.700,-0.200
Sneasler,Mega Greninja,Close Combat,224.5,Hydro Pump,94.8,0,1.3,0.775,-0.139,-0.099,0.308,0.050,0.300,0.229,0.02,1,1,1,0.250,0.052,0.000,0.500,0.600,0.000,0.200
Sneasler,Mega Floette,Dire Claw,134.2,Moonblast,121.9,0,0.12,0.670,-0.376,0.169,0.158,0.220,0.300,0.193,0.373,1,1,1,0.250,-0.219,-0.300,0.500,0.600,0.200,0.000
Sneasler,Mega Meowstic,Dire Claw,75.2,Expanding Force,289,0,-2.14,-0.199,-0.845,-0.092,-0.542,-0.140,0.300,-0.342,0.02,1,0,1,0.000,-1.000,0.000,0.000,0.600,-0.400,-0.200
Sneasler,Mega Hawlucha,Dire Claw,58.8,Brave Bird,267.1,0,-2.08,-0.608,-0.836,0.041,-0.233,-0.060,0.300,-0.398,0.02,1,0,0,0.000,-1.000,-0.300,0.500,0.600,-0.200,-0.200
Sneasler,Mega Crabominable,Close Combat,132.6,Ice Hammer,147.1,0.7,0.06,0.659,-0.519,0.302,0.308,0.150,0.300,0.189,0.02,1,1,1,0.250,-0.471,-0.300,0.000,0.600,0.200,0.000
Sneasler,Mega Drampa,Close Combat,162.1,Draco Meteor,127.7,0.7,0.55,0.775,-0.411,0.388,0.233,-0.090,0.300,0.237,0.02,1,1,1,0.250,-0.277,-0.300,0.500,0.600,-0.400,0.000
Sneasler,Mega Scovillain,Dire Claw,147.1,Flare Blitz,134.2,0,0.13,0.756,-0.442,0.385,0.308,-0.150,0.300,0.224,0.039,1,1,1,0.250,-0.342,-0.300,0.500,0.600,-0.200,0.000
Sneasler,Mega Glimmora,Close Combat,81.6,Earth Power,113.5,0,-0.32,-0.156,-0.176,0.177,0.308,0.030,0.300,-0.007,0.078,1,0,1,0.000,-0.135,-0.300,0.500,0.600,0.200,-0.200
Meowscarada,Venusaur,Knock Off,49,Sludge Wave,152.3,0,-1.03,-0.598,-0.523,0.314,-0.233,-0.165,0.000,-0.287,0.216,1,0,0,0.250,-0.523,-0.300,0.000,0.600,-0.100,-0.500
Meowscarada,Charizard,Knock Off,51.6,Heat Wave,162.9,0,-1.11,-0.656,-0.661,0.154,-0.308,-0.130,0.000,-0.375,0.353,1,0,0,0.000,-0.629,-0.300,0.000,0.600,-0.200,-0.200
Meowscarada,Blastoise,Flower Trick,90.9,Aura Sphere,78.1,0,0.13,-0.019,-0.077,0.208,0.542,-0.040,0.000,0.067,0.02,1,0,1,0.250,0.219,-0.300,-0.500,0.600,-0.100,0.000
Meowscarada,Beedrill,Knock Off,92.1,Lunge,249,0,-1.57,-0.086,-0.887,0.332,-0.542,0.030,0.000,-0.232,0.05,0,0,1,0.000,-1.000,-0.300,0.000,0.600,0.200,-0.200
Meowscarada,Pidgeot,Knock Off,51.9,Sky Attack,200,0,-1.48,-0.579,-0.887,0.101,-0.308,-0.040,0.000,-0.41,0.05,0,0,0,0.250,-1.000,-0.300,0.000,0.600,0.200,-0.200
Meowscarada,Arbok,Knock Off,65.2,Gunk Shot,190.7,0,-1.25,-0.265,-0.831,0.314,-0.308,-0.160,0.000,-0.271,0.05,0,0,1,0.000,-0.907,-0.300,0.000,0.600,-0.100,-0.200
Meowscarada,Pikachu,Flower Trick,126.4,Focus Punch,115.2,0,0.11,0.543,-0.303,0.181,0.308,-0.310,0.000,0.123,0.05,0,1,1,0.000,-0.152,-0.300,0.000,0.600,-0.600,0.000
Meowscarada,Raichu,Flower Trick,83,Fake Out,21.2,0,0.62,-0.147,0.261,-0.078,0.308,-0.095,0.000,0.027,0.02,1,0,1,0.000,0.788,-0.300,-0.500,0.600,-0.600,0.300
Meowscarada,Raichu-Alola,Knock Off,164.4,Focus Punch,92.7,0,0.72,0.775,-0.018,0.022,0.692,-0.260,0.000,0.275,0.05,0,1,1,0.250,0.073,-0.300,0.000,0.600,-0.600,0.200
Meowscarada,Clefable,Flower Trick,52.9,Misty Explosion,156.3,0.19999999999999996,-0.97,-0.647,-0.622,0.333,-0.308,-0.290,0.000,-0.343,0.078,1,0,0,0.000,-0.563,-0.300,0.000,0.600,-0.600,-0.200
Meowscarada,Ninetales,Knock Off,55.4,Overheat,182.8,0,-1.27,-0.631,-0.781,0.154,-0.308,-0.330,0.000,-0.417,0.05,0,0,0,0.000,-0.828,-0.300,0.000,0.600,-0.700,-0.200
Meowscarada,Ninetales-Alola,Flower Trick,59.5,Moonblast,135.1,0,-0.76,-0.303,-0.494,0.060,-0.308,-0.240,0.000,-0.258,0.078,1,0,1,0.000,-0.351,-0.300,0.000,0.600,-0.300,-0.200
Meowscarada,Arcanine,Knock Off,47.3,Flare Blitz,210.6,0,-1.63,-0.685,-0.887,0.194,-0.308,-0.135,0.000,-0.433,0.02,1,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.200,-0.500
Meowscarada,Arcanine-Hisui,Flower Trick,49.4,Flare Blitz,215.9,0,-1.67,-0.671,-0.887,0.074,-0.233,-0.205,0.000,-0.452,0.059,1,0,0,0.000,-1.000,-0.300,-0.800,0.600,-0.200,-0.500
Meowscarada,Alakazam,Knock Off,184.6,Focus Blast,157.6,0,0.27,0.775,-0.479,-0.066,0.850,-0.270,0.000,0.157,0.05,0,1,1,0.250,-0.576,-0.300,0.000,0.600,-0.500,0.000
Meowscarada,Machamp,Flower Trick,50.9,Close Combat,235.8,0.19999999999999996,-1.79,-0.661,-0.887,0.370,-0.308,-0.050,0.000,-0.382,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,0.000,-0.200
Meowscarada,Victreebel,Knock Off,58.7,Poison Jab,136.4,0,-0.78,-0.534,-0.430,0.370,-0.233,-0.290,0.000,-0.246,0.05,0,0,0,0.250,-0.364,-0.300,0.000,0.600,-0.600,-0.200
Meowscarada,Slowbro,Flower Trick,77.6,Focus Punch,84.8,0.7,0.14,-0.033,0.029,0.295,0.692,-0.230,0.000,0.103,0.05,0,0,1,0.500,0.152,-0.300,0.000,0.600,-0.400,0.000
Meowscarada,Slowbro-Galar,Knock Off,81.2,Focus Punch,164.2,0.7,-0.62,-0.084,-0.522,0.295,0.075,-0.280,0.000,-0.117,0.05,0,0,1,0.250,-0.642,-0.300,0.000,0.600,-0.400,-0.200
Meowscarada,Gengar,Knock Off,143.7,Sludge Bomb,174.8,0,-0.31,0.733,-0.658,-0.001,0.000,-0.250,0.000,0.03,0.216,1,1,1,0.250,-0.748,-0.300,0.000,0.600,-0.800,0.000
Meowscarada,Kangaskhan,Flower Trick,46.7,Double-Edge,95.4,0,-0.49,-0.689,-0.259,0.111,0.000,0.130,0.000,-0.236,0.078,1,0,0,0.000,0.046,-0.300,-0.500,0.600,0.200,0.200
Meowscarada,Starmie,Flower Trick,120,Liquidation,17.9,0,1.02,0.250,0.431,-0.141,0.692,0.155,0.000,0.239,0.039,1,0,1,0.500,0.821,-0.300,-0.500,0.600,-0.100,0.500
Meowscarada,Pinsir,Knock Off,47.1,Lunge,304.6,0,-2.57,-0.686,-0.887,0.274,-0.542,-0.115,0.000,-0.438,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,0.200,-0.500
Meowscarada,Tauros,Flower Trick,48.7,Close Combat,131.1,0,-0.82,-0.675,-0.473,0.052,0.000,-0.045,0.000,-0.315,0.05,0,0,0,0.000,-0.311,-0.300,0.000,0.600,0.200,-0.500
Meowscarada,Tauros-Paldea-Combat,Flower Trick,44.7,Megahorn,280.8,0,-2.36,-0.702,-0.887,0.154,-0.308,-0.115,0.000,-0.444,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,0.200,-0.500
Meowscarada,Tauros-Paldea-Blaze,Flower Trick,22,Close Combat,210.6,0,-1.89,-0.853,-0.887,0.154,-0.617,-0.275,0.000,-0.536,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.200,-0.500
Meowscarada,Tauros-Paldea-Aqua,Flower Trick,89.3,Close Combat,210.6,0,-1.21,-0.030,-0.812,0.054,0.000,0.100,0.000,-0.191,0.02,1,0,1,0.250,-1.000,-0.300,-0.500,0.600,0.200,-0.200
Meowscarada,Gyarados,Flower Trick,50,Bounce,162.9,0,-1.13,-0.667,-0.589,0.269,-0.158,-0.240,0.000,-0.333,0.078,1,0,0,0.000,-0.629,-0.300,0.000,0.600,-0.300,-0.200
Meowscarada,Ditto,Flower Trick,100,Struggle,0,0.19999999999999996,1.06,-0.033,0.313,0.370,0.000,0.415,0.000,0.184,0.05,0,0,1,0.000,1.000,-0.300,0.000,0.600,0.200,0.500
Meowscarada,Vaporeon,Flower Trick,102.4,Ice Beam,103.3,0.19999999999999996,0.05,0.058,-0.229,0.348,0.542,-0.110,0.000,0.073,0.05,0,0,1,0.250,-0.033,-0.300,0.000,0.600,-0.100,0.000
Meowscarada,Jolteon,Flower Trick,75,Alluring Voice,92.7,0,-0.18,-0.200,-0.165,-0.049,0.308,-0.230,0.000,-0.103,0.05,0,0,1,0.000,0.073,0.000,0.000,0.600,-0.400,0.000
Meowscarada,Flareon,Knock Off,69.3,Flare Blitz,235.8,0.19999999999999996,-1.6,-0.238,-0.887,0.370,-0.308,-0.320,0.000,-0.282,0.05,0,0,1,0.000,-1.000,-0.300,0.000,0.600,-0.500,-0.200
Meowscarada,Aerodactyl,Flower Trick,63.9,Dual Wingbeat,68.9,0,-0.05,-0.199,-0.100,-0.056,-0.233,0.070,0.000,-0.112,0.314,1,0,1,0.250,0.311,0.000,0.000,0.600,0.000,0.000
Meowscarada,Snorlax,Flower Trick,42.1,Body Slam,74.2,0.7,-0.11,-0.719,-0.132,0.348,0.000,-0.200,0.000,-0.199,0.02,1,0,0,0.000,0.258,-0.300,0.000,0.600,-0.300,-0.600
Meowscarada,Dragonite,Knock Off,20.5,Hurricane,115.2,0,-0.95,-0.788,-0.375,0.079,-0.308,-0.165,0.000,-0.362,0.235,1,0,0,0.250,-0.152,-0.300,-0.800,0.600,-0.100,-0.500
Meowscarada,Meganium,Knock Off,42.6,Hyper Beam,71.5,0,-0.29,-0.641,-0.038,0.314,0.233,-0.075,0.000,-0.123,0.118,1,0,0,0.250,0.285,-0.300,0.000,0.600,0.000,-0.300
Meowscarada,Typhlosion,Knock Off,51.6,Eruption,254.3,0,-2.03,-0.656,-0.884,0.154,-0.308,-0.130,0.000,-0.431,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.200,-0.200
Meowscarada,Typhlosion-Hisui,Knock Off,106.8,Eruption,270.2,0,-1.63,0.087,-0.809,0.194,0.000,-0.010,0.000,-0.138,0.059,1,0,1,0.250,-1.000,-0.300,0.000,0.600,-0.200,0.000
Meowscarada,Feraligatr,Flower Trick,87.5,Double-Edge,87.4,0,0,-0.042,-0.136,0.308,0.542,0.150,0.000,0.084,0.02,1,0,1,0.250,0.126,-0.300,0.000,0.600,0.200,0.000
Meowscarada,Ariados,Knock Off,60,Megahorn,368.2,0.7,-2.87,-0.300,-0.887,0.247,-0.542,0.030,0.000,-0.313,0.05,0,0,1,0.000,-1.000,-0.300,-0.500,0.600,0.200,-0.200
Meowscarada,Ampharos,Flower Trick,49.1,Hyper Beam,88.1,0.19999999999999996,-0.33,-0.673,-0.137,0.333,0.308,-0.185,0.000,-0.157,0.05,0,0,0,0.000,0.119,-0.300,0.000,0.600,-0.100,-0.300
Meowscarada,Azumarill,Flower Trick,96,Play Rough,112.6,0.19999999999999996,-0.11,0.015,-0.287,0.247,0.000,-0.100,0.000,-0.028,0.02,1,0,1,0.250,-0.126,-0.300,-0.500,0.600,-0.300,-0.200
Meowscarada,Politoed,Flower Trick,106.7,Focus Punch,84.8,0,0.22,0.086,-0.121,0.348,0.542,-0.140,0.000,0.105,0.098,1,0,1,0.250,0.152,-0.300,0.000,0.600,-0.300,0.200
Meowscarada,Espeon,Knock Off,138.6,Alluring Voice,103.3,0,0.35,0.699,-0.154,0.014,0.850,-0.230,0.000,0.236,0.05,0,1,1,0.250,-0.033,-0.300,0.000,0.600,-0.400,0.000
Meowscarada,Umbreon,Flower Trick,38.8,Last Resort,58.9,0.19999999999999996,-0.14,-0.741,0.035,0.355,0.233,-0.385,0.000,-0.158,0.05,0,0,0,0.000,0.411,-0.300,0.000,0.600,-0.600,-0.300
Meowscarada,Slowking,Flower Trick,98.8,Focus Punch,84.8,0.7,0.35,0.109,0.029,0.295,0.692,-0.230,0.000,0.145,0.05,0,0,1,0.500,0.152,-0.300,0.000,0.600,-0.400,0.000
Meowscarada,Slowking-Galar,Knock Off,91.8,Belch,206.6,0.7,-0.94,-0.013,-0.734,0.295,0.075,-0.280,0.000,-0.149,0.05,0,0,1,0.250,-1.000,-0.300,0.000,0.600,-0.400,-0.200
Meowscarada,Forretress,Knock Off,16,Lunge,249,0.7,-2.12,-0.893,-0.887,0.355,-0.850,-0.165,0.000,-0.52,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.100,-0.500
