attacker,defender,best_move,damage_pct,reverse_move,reverse_pct,speed_advantage,score
Tinkaton,Mega Gardevoir,Gigaton Hammer,293.7,Future Sight,46.9,0,2.47
Tinkaton,Mega Sableye,Gigaton Hammer,98.4,Foul Play,13.8,1,1.15
Tinkaton,Mega Aggron,Gigaton Hammer,50.3,Steel Roller,118.1,0.19999999999999996,-0.62
Tinkaton,Mega Medicham,Gigaton Hammer,125.9,Focus Punch,214.4,0,-0.88
Tinkaton,Mega Manectric,Gigaton Hammer,60.7,Thunderbolt,60.6,0,0
Tinkaton,Mega Sharpedo,Play Rough,129.7,Liquidation,77.5,0,0.52
Tinkaton,Mega Camerupt,Gigaton Hammer,51,Eruption,277.5,1,-1.96
Tinkaton,Mega Altaria,Gigaton Hammer,184,Giga Impact,38.1,0,1.46
Tinkaton,Mega Banette,Gigaton Hammer,135.3,Poltergeist,112.5,0,0.23
Tinkaton,Mega Chimecho,Gigaton Hammer,45.3,Flash Cannon,54.4,0.19999999999999996,-0.03
Tinkaton,Mega Absol,Gigaton Hammer,159.3,Close Combat,76.3,0,0.83
Tinkaton,Mega Glalie,Gigaton Hammer,229,Steel Roller,70.6,0,1.58
Tinkaton,Mega Lopunny,Gigaton Hammer,111.4,Close Combat,106.9,0,0.05
Tinkaton,Mega Garchomp,Gigaton Hammer,72.7,Earthquake,210,0,-1.37
Tinkaton,Mega Lucario,Gigaton Hammer,56.6,Close Combat,148.8,0,-0.92
Tinkaton,Mega Abomasnow,Gigaton Hammer,174.5,Focus Punch,86.9,0.7,1.09
Tinkaton,Mega Gallade,Gigaton Hammer,109.1,Focus Punch,152.5,0,-0.43
Tinkaton,Mega Froslass,Gigaton Hammer,273.1,Shadow Ball,56.3,0,2.17
Tinkaton,Mega Emboar,Gigaton Hammer,50.3,Flare Blitz,226.3,0,-1.76
Tinkaton,Mega Excadrill,Gigaton Hammer,40,Earthquake,203.8,0,-1.64
Tinkaton,Mega Audino,Gigaton Hammer,138.8,Hyper Beam,35.6,0.19999999999999996,1.09
Tinkaton,Mega Chandelure,Gigaton Hammer,50.4,Heat Wave,155,0,-1.05
Tinkaton,Mega Golurk,Gigaton Hammer,87.8,Headlong Rush,240,0.19999999999999996,-1.46
Tinkaton,Mega Chesnaught,Gigaton Hammer,57.1,Body Press,66.3,0.7,0.12
Tinkaton,Mega Delphox,Gigaton Hammer,64.7,Heat Wave,146.3,0,-0.82
Tinkaton,Mega Greninja,Play Rough,118.4,Hydro Pump,73.8,0,0.45
Tinkaton,Mega Floette,Gigaton Hammer,223.5,Moonblast,47.5,0,1.76
Tinkaton,Mega Meowstic,Gigaton Hammer,123.5,Expanding Force,28.1,0,0.95
Tinkaton,Mega Hawlucha,Gigaton Hammer,96.7,High Jump Kick,116.3,0,-0.2
Tinkaton,Mega Crabominable,Gigaton Hammer,146.5,Drain Punch,88.1,0.7,0.79
Tinkaton,Mega Drampa,Gigaton Hammer,90.2,Hyper Voice,34.4,0.7,0.77
Tinkaton,Mega Scovillain,Gigaton Hammer,60.7,Flare Blitz,215,0,-1.54
Tinkaton,Mega Glimmora,Gigaton Hammer,182.3,Earth Power,88.8,0,0.94
Palafin,Venusaur,Wave Crash,40,Frenzy Plant,227.4,0,-1.87
Palafin,Charizard,Wave Crash,173.9,Solar Beam,129.1,0,0.45
Palafin,Blastoise,Close Combat,39,Water Spout,50.9,0,-0.12
Palafin,Beedrill,Wave Crash,152.1,Giga Impact,64.6,0,0.88
Palafin,Pidgeot,Wave Crash,86.1,Giga Impact,90.9,0,-0.05
Palafin,Arbok,Wave Crash,107.4,Gunk Shot,80.6,0,0.27
Palafin,Pikachu,Wave Crash,193.6,Volt Tackle,117.7,0,0.76
Palafin,Raichu,Wave Crash,127.4,Volt Switch,65.1,0,0.62
Palafin,Raichu-Alola,Wave Crash,136.3,Volt Tackle,93.7,0,0.43
Palafin,Clefable,Wave Crash,82.4,Misty Explosion,73.7,0.19999999999999996,0.15
Palafin,Ninetales,Wave Crash,184.5,Solar Beam,106.3,0,0.78
Palafin,Ninetales-Alola,Wave Crash,91.9,Hyper Beam,66.3,0,0.26
Palafin,Arcanine,Wave Crash,157,Flare Blitz,44.6,0,1.12
Palafin,Arcanine-Hisui,Wave Crash,304.7,Rock Slide,57.1,0,2.48
Palafin,Alakazam,Wave Crash,152.3,Energy Ball,112,0,0.4
Palafin,Machamp,Wave Crash,78.2,Close Combat,99.4,0.19999999999999996,-0.15
Palafin,Victreebel,Wave Crash,48.4,Power Whip,171.4,0,-1.23
Palafin,Slowbro,Wave Crash,29.4,Future Sight,90.9,0.7,-0.4
Palafin,Slowbro-Galar,Wave Crash,65.9,Focus Punch,69.1,0.7,0.18
Palafin,Gengar,Wave Crash,120,Sludge Bomb,82.3,0,0.38
Palafin,Kangaskhan,Close Combat,80,Double-Edge,80.6,0,-0.01
Palafin,Starmie,Wave Crash,45.2,Psycho Cut,25.7,0,0.2
Palafin,Pinsir,Wave Crash,77.1,Giga Impact,80.6,0,-0.04
Palafin,Tauros,Close Combat,84,Giga Impact,103.4,0,-0.19
Palafin,Tauros-Paldea-Combat,Wave Crash,69.3,Close Combat,89.1,0,-0.2
Palafin,Tauros-Paldea-Blaze,Wave Crash,138.7,Close Combat,89.1,0,0.5
Palafin,Tauros-Paldea-Aqua,Close Combat,38.7,Close Combat,89.1,0,-0.5
Palafin,Gyarados,Wave Crash,37.6,Giga Impact,80.6,0,-0.43
Palafin,Ditto,Close Combat,172.4,Struggle,0,0.19999999999999996,1.78
Palafin,Vaporeon,Close Combat,43.9,Hyper Beam,80.6,0.19999999999999996,-0.31
Palafin,Jolteon,Wave Crash,115.7,Thunderbolt,145.1,0,-0.29
Palafin,Flareon,Wave Crash,231.4,Last Resort,77.1,0.19999999999999996,1.6
Palafin,Aerodactyl,Wave Crash,196.1,Rock Slide,53.7,0,1.42
Palafin,Snorlax,Close Combat,72.3,Body Slam,63.4,0.7,0.3
Palafin,Dragonite,Wave Crash,16.9,Draco Meteor,64,0,-0.47
Palafin,Meganium,Close Combat,38.7,Frenzy Plant,202.3,0,-1.64
Palafin,Typhlosion,Wave Crash,173.9,Solar Beam,129.1,0,0.45
Palafin,Typhlosion-Hisui,Wave Crash,179.7,Shadow Ball,68.6,0,1.11
Palafin,Feraligatr,Close Combat,37.5,Double-Edge,74.3,0,-0.37
Palafin,Ariados,Wave Crash,99.3,Megahorn,77.7,0.7,0.43
Palafin,Ampharos,Wave Crash,74.5,Thunderbolt,150.9,0.19999999999999996,-0.7
Palafin,Azumarill,Wave Crash,36.6,Play Rough,48,0.19999999999999996,-0.05
Palafin,Politoed,Close Combat,46.1,Hyper Beam,70.9,0,-0.25
Palafin,Espeon,Wave Crash,115.7,Future Sight,108.6,0,0.07
Palafin,Umbreon,Close Combat,65.9,Foul Play,53.1,0.19999999999999996,0.19
Palafin,Slowking,Wave Crash,37.6,Future Sight,90.9,0.7,-0.32
Palafin,Slowking-Galar,Wave Crash,75.9,Future Sight,96.6,0.7,0
Palafin,Forretress,Wave Crash,54.7,Explosion,107.4,0.7,-0.32
Palafin,Steelix,Wave Crash,81.3,Self-Destruct,82.9,0.7,0.19
Palafin,Scizor,Wave Crash,74.5,Bug Bite,75.4,0.19999999999999996,0.05
Palafin,Heracross,Wave Crash,87.7,Focus Punch,120.6,0,-0.33
Palafin,Skarmory,Wave Crash,58.6,Brave Bird,72.6,0,-0.14
Palafin,Houndoom,Wave Crash,246,Hyper Beam,80.6,0,1.65
Palafin,Tyranitar,Close Combat,128,Focus Punch,84.6,0.19999999999999996,0.49
Palafin,Pelipper,Wave Crash,40,Hyper Beam,73.1,0.19999999999999996,-0.27
Palafin,Gardevoir,Wave Crash,106.3,Energy Ball,106.3,0,0
Palafin,Sableye,Wave Crash,108.8,Foul Play,53.1,0.19999999999999996,0.62
Palafin,Aggron,Close Combat,102.1,Head Smash,110.3,0.19999999999999996,-0.02
Palafin,Medicham,Wave Crash,100.7,Focus Punch,152.6,0,-0.52
Palafin,Manectric,Wave Crash,111.7,Thunderbolt,141.7,0,-0.3
Palafin,Sharpedo,Close Combat,164.1,Giga Impact,78.3,0,0.86
Palafin,Camerupt,Wave Crash,397.2,Earth Power,70.9,0.7,3.47
Palafin,Torkoal,Wave Crash,113.8,Eruption,38.3,1,1.06
Palafin,Altaria,Wave Crash,38.7,Sky Attack,77.7,0,-0.39
Palafin,Milotic,Close Combat,42.9,Scald,30.3,0,0.13
Palafin,Castform,Close Combat,110.3,Solar Beam,59.4,0,0.51
Palafin,Banette,Wave Crash,109.4,Poltergeist,84,0.19999999999999996,0.31
Palafin,Chimecho,Wave Crash,86,Future Sight,88,0.19999999999999996,0.04
Palafin,Absol,Close Combat,128.6,Giga Impact,82.9,0,0.46
Palafin,Glalie,Close Combat,92.9,Explosion,100,0,-0.07
Palafin,Torterra,Wave Crash,61.2,Wood Hammer,176,0.19999999999999996,-1.09
Palafin,Infernape,Wave Crash,187.4,Focus Punch,106.3,0,0.81
Palafin,Empoleon,Close Combat,84.3,Hyper Beam,81.1,0.19999999999999996,0.09
Palafin,Luxray,Wave Crash,83.9,Supercell Slam,157.7,0,-0.74
Palafin,Roserade,Wave Crash,55.6,Petal Dance,210.3,0,-1.55
Palafin,Rampardos,Wave Crash,188.4,Head Smash,147.4,0.19999999999999996,0.47
Palafin,Bastiodon,Close Combat,115.6,Giga Impact,47.4,0.7,0.89
Palafin,Lopunny,Close Combat,100,Close Combat,46.9,0,0.53
Palafin,Spiritomb,Wave Crash,81.6,Poltergeist,72.6,0.7,0.3
Palafin,Garchomp,Wave Crash,61.2,Earthquake,82.9,0,-0.22
Palafin,Lucario,Close Combat,110.3,Close Combat,58.9,0,0.51
Palafin,Hippowdon,Wave Crash,103.3,Earthquake,75.4,0.7,0.49
Palafin,Toxicroak,Wave Crash,96.2,Focus Punch,108,0,-0.12
Palafin,Abomasnow,Close Combat,92.1,Wood Hammer,157.7,0.19999999999999996,-0.6
Palafin,Weavile,Close Combat,234.5,Knock Off,51.4,0,1.83
Palafin,Rhyperior,Wave Crash,184.2,Rock Wrecker,130.9,0.7,0.74
Palafin,Leafeon,Close Combat,35,Solar Blade,185.1,0,-1.5
Palafin,Glaceon,Close Combat,80,Hyper Beam,90.9,0.19999999999999996,-0.05
Palafin,Gliscor,Wave Crash,120,Power Whip,107.4,0,0.13
Palafin,Mamoswine,Wave Crash,140,Earthquake,82.9,0,0.57
Palafin,Gallade,Wave Crash,106.3,Focus Punch,120.6,0,-0.14
Palafin,Froslass,Wave Crash,99.3,Shadow Ball,33.1,0,0.66
Palafin,Rotom,Wave Crash,106.4,Thunderbolt,131.4,0,-0.25
Palafin,Rotom-Heat,Wave Crash,163.2,Thunderbolt,141.7,0,0.22
Palafin,Rotom-Wash,Close Combat,45.6,Thunderbolt,141.7,0,-0.96
Palafin,Rotom-Frost,Close Combat,91.2,Thunderbolt,141.7,0,-0.5
Palafin,Rotom-Fan,Wave Crash,81.6,Thunderbolt,141.7,0,-0.6
Palafin,Rotom-Mow,Close Combat,45.6,Thunderbolt,141.7,0,-0.96
Palafin,Serperior,Close Combat,42,Frenzy Plant,116.6,0,-0.75
Palafin,Emboar,Wave Crash,164.3,Focus Punch,118.9,0.19999999999999996,0.51
Palafin,Samurott,Close Combat,40.6,Hyper Beam,80,0,-0.39
Palafin,Samurott-Hisui,Close Combat,87.3,Giga Impact,73.1,0,0.14
Palafin,Watchog,Close Combat,120,Giga Impact,93.1,0,0.27
Palafin,Liepard,Close Combat,148.2,Giga Impact,64,0,0.84
Palafin,Simisage,Close Combat,58,Solar Blade,171.4,0,-1.13
Palafin,Simisear,Wave Crash,208,Giga Impact,68.6,0,1.39
Palafin,Simipour,Close Combat,58,Giga Impact,68.6,0,-0.11
Palafin,Excadrill,Wave Crash,175.1,Earthquake,85.7,0,0.89
Palafin,Audino,Close Combat,76.4,Giga Impact,77.1,0.19999999999999996,0.05
Palafin,Conkeldurr,Wave Crash,62.2,Drain Punch,94.3,0.7,-0.11
Palafin,Whimsicott,Wave Crash,45.2,Solar Beam,154.3,0,-1.09
Palafin,Krookodile,Wave Crash,152.4,Earthquake,77.1,0,0.75
Palafin,Cofagrigus,Wave Crash,59.4,Energy Ball,88,0.7,-0.08
Palafin,Garbodor,Wave Crash,81.9,Explosion,110.9,0,-0.29
Palafin,Zoroark,Close Combat,133.3,Hyper Beam,85.7,0,0.48
Palafin,Zoroark-Hisui,Wave Crash,124.6,Hyper Voice,79.4,0,0.45
Palafin,Reuniclus,Wave Crash,73.5,Future Sight,105.1,0.7,-0.11
Palafin,Vanilluxe,Close Combat,94.5,Explosion,71.4,0,0.23
Palafin,Emolga,Wave Crash,124.6,Wild Charge,104,0,0.21
Palafin,Chandelure,Wave Crash,175.6,Shadow Ball,78.9,0,0.97
Palafin,Beartic,Close Combat,84.7,Focus Punch,82.9,0.19999999999999996,0.08
Palafin,Stunfisk,Wave Crash,137,Thunderbolt,120,0.7,0.38
Palafin,Stunfisk-Galar,Wave Crash,118.5,Earthquake,60.6,0.7,0.79
Palafin,Golurk,Wave Crash,157.9,Headlong Rush,96,0.19999999999999996,0.68
Palafin,Hydreigon,Close Combat,79,Draco Meteor,114.9,0,-0.36
Palafin,Volcarona,Wave Crash,190,Hyper Beam,93.1,0,0.97
Palafin,Chesnaught,Close Combat,31.3,Wood Hammer,172.6,0.19999999999999996,-1.35
Palafin,Delphox,Wave Crash,186.7,Psychic,74.3,0,1.12
Palafin,Greninja,Close Combat,112.9,Dark Pulse,62.3,0,0.51
Palafin,Diggersby,Wave Crash,166.3,Giga Impact,73.7,0,0.93
Palafin,Talonflame,Wave Crash,185,Brave Bird,86.9,0,0.98
Palafin,Vivillon,Wave Crash,118.7,Solar Beam,114.3,0,0.04
Palafin,Floette,Wave Crash,850.7,Moonblast,8.6,0.5,8.57
Palafin,Floette-Eternal,Wave Crash,99.3,Moonblast,84,0,0.15
Palafin,Florges,Wave Crash,96.1,Petal Dance,131.4,0,-0.35
Palafin,Pangoro,Close Combat,87.1,Close Combat,114.9,0.19999999999999996,-0.22
Palafin,Furfrou,Close Combat,60,Giga Impact,90.9,0,-0.31
Palafin,Meowstic,Wave Crash,89.9,Expanding Force,54.9,0,0.35
Palafin,Meowstic-F,Wave Crash,89.9,Future Sight,81.1,0,0.09
Palafin,Aegislash,Wave Crash,60.7,Poltergeist,61.7,0.19999999999999996,0.05
Palafin,Aegislash-Blade,Wave Crash,136.3,Solar Blade,146.3,0.19999999999999996,-0.04
Palafin,Aromatisse,Wave Crash,79.5,Energy Ball,91.4,1,0.18
Palafin,Slurpuff,Wave Crash,77.7,Energy Ball,82.3,0,-0.05
Palafin,Clawitzer,Close Combat,45.9,Hyper Beam,85.7,0.19999999999999996,-0.34
Palafin,Heliolisk,Close Combat,146,Thunderbolt,145.1,0,0.01
Palafin,Tyrantrum,Close Combat,66.2,Head Smash,118.3,0,-0.52
Palafin,Aurorus,Close Combat,157.6,Meteor Beam,90.9,0.19999999999999996,0.73
Palafin,Sylveon,Wave Crash,89.4,Hyper Beam,80.6,0.19999999999999996,0.15
Palafin,Hawlucha,Wave Crash,88.9,High Jump Kick,85.7,0,0.03
Palafin,Dedenne,Wave Crash,116.9,Thunderbolt,120,0,-0.03
Palafin,Goodra,Close Combat,48.5,Draco Meteor,105.1,0,-0.57
Palafin,Goodra-Hisui,Close Combat,77.4,Flash Cannon,32.6,0.19999999999999996,0.51
Palafin,Klefki,Wave Crash,87.9,Last Resort,56.6,0,0.31
Palafin,Trevenant,Wave Crash,41.9,Wood Hammer,178.3,0.19999999999999996,-1.3
Palafin,Gourgeist,Wave Crash,32.1,Power Whip,155.4,0,-1.23
Palafin,Gourgeist-Small,Wave Crash,34.6,Power Whip,150.9,0,-1.16
Palafin,Gourgeist-Large,Wave Crash,30,Power Whip,161.1,0,-1.31
Palafin,Gourgeist-Jumbo,Wave Crash,28.1,Power Whip,165.7,0.19999999999999996,-1.32
Palafin,Avalugg,Close Combat,42.4,Giga Impact,76.6,1,-0.04
Palafin,Avalugg-Hisui,Close Combat,84.7,Giga Impact,81.1,0.7,0.25
Palafin,Noivern,Wave Crash,40,Solar Beam,118.9,0,-0.79
Palafin,Decidueye,Wave Crash,44.4,Solar Blade,181.7,0,-1.37
Palafin,Decidueye-Hisui,Close Combat,44.2,Frenzy Plant,140.6,0.19999999999999996,-0.9
Palafin,Incineroar,Wave Crash,139.4,Throat Chop,61.7,0.19999999999999996,0.84
Palafin,Primarina,Wave Crash,43.9,Energy Ball,106.3,0.19999999999999996,-0.56
Palafin,Toucannon,Wave Crash,87.7,Giga Impact,117.1,0.19999999999999996,-0.23
Palafin,Crabominable,Close Combat,86,Drain Punch,63.4,0.7,0.44
Palafin,Lycanroc,Wave Crash,202.7,Giga Impact,76,0,1.27
Palafin,Lycanroc-Midnight,Wave Crash,170.6,Focus Punch,76,0,0.95
Palafin,Lycanroc-Dusk,Wave Crash,202.7,Giga Impact,99.4,0,1.03
Palafin,Toxapex,Wave Crash,30.4,Gunk Shot,63.4,0.7,-0.12
Palafin,Mudsdale,Wave Crash,123.4,Earthquake,80.6,0.7,0.64
Palafin,Araquanid,Wave Crash,39.9,Leech Life,45.1,0.7,0.16
Palafin,Salazzle,Wave Crash,226.6,Belch,97.7,0,1.29
Palafin,Tsareena,Close Combat,41.5,Trop Kick,133.7,0,-0.92
Palafin,Oranguru,Wave Crash,78.2,Hyper Beam,106.3,0.19999999999999996,-0.22
Palafin,Passimian,Wave Crash,67.4,Focus Punch,117.1,0,-0.5
Palafin,Mimikyu,Wave Crash,99.2,Wood Hammer,104,0,-0.05
Palafin,Drampa,Close Combat,90.2,Draco Meteor,120.6,0.7,-0.09
Palafin,Kommo-o,Close Combat,33.3,Clanging Scales,54.9,0,-0.22
Palafin,Corviknight,Wave Crash,60.1,Brave Bird,76,0,-0.16
Palafin,Flapple,Close Combat,49.7,Solar Beam,113.1,0,-0.63
Palafin,Appletun,Close Combat,38.9,Solar Beam,181.7,0.7,-1.22
Palafin,Sandaconda,Wave Crash,122.4,Earthquake,72.6,0,0.5
Palafin,Polteageist,Wave Crash,112.6,Hyper Beam,92.6,0,0.2
Palafin,Hatterene,Wave Crash,84.8,Dazzling Gleam,90.3,1,0.24
Palafin,Mr. Rime,Wave Crash,87.7,Solar Beam,129.1,0,-0.41
Palafin,Runerigus,Wave Crash,118.8,Self-Destruct,89.1,0.7,0.51
Palafin,Alcremie,Wave Crash,97.1,Solar Beam,129.1,0.19999999999999996,-0.26
Palafin,Morpeko,Close Combat,138.3,Aura Wheel,147.4,0,-0.09
Palafin,Dragapult,Wave Crash,41.7,Phantom Force,70.9,0,-0.29
Palafin,Wyrdeer,Wave Crash,78.7,Giga Impact,106.9,0.19999999999999996,-0.22
Palafin,Kleavor,Wave Crash,155.2,Stone Edge,85.7,0,0.69
Palafin,Basculegion,Wave Crash,38.5,Wave Crash,60,0,-0.21
Palafin,Basculegion-F,Wave Crash,38.5,Hyper Beam,76,0,-0.37
Palafin,Sneasler,Wave Crash,104.5,Close Combat,99.4,0,0.05
Palafin,Meowscarada,Close Combat,106,Flower Trick,104,0,0.02
Palafin,Skeledirge,Wave Crash,120.7,Hyper Beam,80.6,0.19999999999999996,0.46
Palafin,Quaquaval,Close Combat,45,Close Combat,94.3,0,-0.49
Palafin,Maushold,Wave Crash,96.6,Giga Impact,86.3,0,0.1
Palafin,Garganacl,Wave Crash,100,Explosion,114.9,0.7,0.06
Palafin,Armarouge,Wave Crash,135,Hyper Beam,88,0,0.47
Palafin,Ceruledge,Wave Crash,172.7,Close Combat,64.6,0,1.08
Palafin,Bellibolt,Wave Crash,63,Thunderbolt,140.6,0.7,-0.57
Palafin,Scovillain,Wave Crash,108.6,Solar Beam,126.9,0,-0.18
Palafin,Espathra,Wave Crash,95.3,Energy Ball,92.6,0,0.03
Palafin,Tinkaton,Wave Crash,83.1,Gigaton Hammer,55.4,0,0.28
Palafin,Palafin-Hero,Close Combat,35.4,Focus Punch,96.6,0,-0.61
Palafin,Orthworm,Close Combat,60.7,Giga Impact,62.3,0.19999999999999996,0.04
Palafin,Glimmora,Wave Crash,150,Sludge Bomb,82.3,0,0.68
Palafin,Farigiraf,Wave Crash,73.8,Hyper Voice,72.6,0.19999999999999996,0.07
Palafin,Kingambit,Close Combat,118.9,Kowtow Cleave,86.9,0.19999999999999996,0.38
Palafin,Sinistcha,Wave Crash,34.9,Leaf Storm,224,0,-1.89
Palafin,Archaludon,Close Combat,59.4,Electro Shot,153.1,0,-0.94
Palafin,Hydrapple,Close Combat,30.9,Solar Beam,205.7,0.7,-1.54
Palafin,Mega Venusaur,Wave Crash,29,Frenzy Plant,260.6,0,-2.32
Palafin,Mega Charizard X,Wave Crash,65.4,Solar Beam,98.3,0,-0.33
Palafin,Mega Charizard Y,Wave Crash,173.9,Solar Beam,168,0,0.06
Palafin,Mega Blastoise,Close Combat,33.8,Aura Sphere,74.3,0,-0.4
Palafin,Mega Beedrill,Wave Crash,152.1,Lunge,98.3,0,0.54
Palafin,Mega Pidgeot,Wave Crash,81.6,Hyper Beam,139.4,0,-0.58
Palafin,Mega Clefable,Wave Crash,67.6,Misty Explosion,93.1,0,-0.25
Palafin,Mega Alakazam,Wave Crash,116.9,Energy Ball,136,0,-0.19
Palafin,Mega Victreebel,Wave Crash,39.4,Leaf Storm,241.1,0,-2.02
Palafin,Mega Slowbro,Wave Crash,18.8,Future Sight,108.6,0.7,-0.69
Palafin,Mega Gengar,Wave Crash,95.6,Sludge Bomb,100,0,-0.04
Palafin,Mega Kangaskhan,Close Combat,66.7,Double-Edge,96.6,0,-0.3
Palafin,Mega Starmie,Wave Crash,37.8,Psycho Cut,63.4,0,-0.26
Palafin,Mega Pinsir,Wave Crash,66.4,Giga Impact,93.7,0,-0.27
Palafin,Mega Gyarados,Close Combat,65.9,Giga Impact,93.7,0,-0.28
Palafin,Mega Aerodactyl,Wave Crash,159.4,Rock Slide,82.9,0,0.77
Palafin,Mega Dragonite,Wave Crash,14.5,Draco Meteor,127.4,0,-1.13
Palafin,Mega Meganium,Wave Crash,31,Frenzy Plant,291.4,0,-2.6
Palafin,Mega Feraligatr,Close Combat,31.3,Double-Edge,138.3,0,-1.07
Palafin,Mega Ampharos,Close Combat,35.2,Thunderbolt,195.4,0.7,-1.39
Palafin,Mega Steelix,Wave Crash,72,Self-Destruct,106.9,0.7,-0.14
Palafin,Mega Scizor,Wave Crash,56.6,Bug Bite,82.9,0,-0.26
Palafin,Mega Heracross,Wave Crash,62.6,Focus Punch,161.1,0,-0.98
Palafin,Mega Skarmory,Wave Crash,71.4,Brave Bird,105.1,0,-0.34
Palafin,Mega Houndoom,Wave Crash,158,Hyper Beam,95.4,0,0.63
Palafin,Mega Tyranitar,Close Combat,98.3,Focus Punch,98.3,0,0
Palafin,Mega Gardevoir,Wave Crash,106.3,Energy Ball,130.3,0,-0.24
Palafin,Mega Sableye,Wave Crash,72,Foul Play,53.1,1,0.49
Palafin,Mega Aggron,Close Combat,62.1,Head Smash,130.9,0.19999999999999996,-0.63
Palafin,Mega Medicham,Wave Crash,91.1,Focus Punch,206.3,0,-1.15
Palafin,Mega Manectric,Wave Crash,89,Thunderbolt,168,0,-0.79
Palafin,Mega Sharpedo,Close Combat,110.3,Crunch,105.1,0,0.05
Palafin,Mega Camerupt,Wave Crash,297.9,Earth Power,114.3,1,2.14
Palafin,Mega Altaria,Wave Crash,33.3,Outrage,89.1,0,-0.56
Palafin,Mega Banette,Wave Crash,97.8,Poltergeist,108.6,0,-0.11
Palafin,Mega Chimecho,Wave Crash,66.7,Energy Ball,112,0.19999999999999996,-0.39
Palafin,Mega Absol,Close Combat,128.6,Giga Impact,92,0,0.37
Palafin,Mega Glalie,Close Combat,92.9,Explosion,129.7,0,-0.37
Palafin,Mega Lopunny,Close Combat,91.4,Close Combat,102.9,0,-0.12
Palafin,Mega Garchomp,Wave Crash,53,Earthquake,101.1,0,-0.48
Palafin,Mega Lucario,Close Combat,92.4,Close Combat,142.9,0,-0.5
Palafin,Mega Abomasnow,Close Combat,70.3,Wood Hammer,200,0.7,-1.09
Palafin,Mega Gallade,Wave Crash,78.3,Focus Punch,147.4,0,-0.69
Palafin,Mega Froslass,Wave Crash,99.3,Shadow Ball,77.1,0,0.22
Palafin,Mega Emboar,Wave Crash,147.6,Focus Punch,136,0,0.12
Palafin,Mega Excadrill,Wave Crash,116.8,Earthquake,98.3,0,0.18
Palafin,Mega Audino,Wave Crash,50.6,Solar Beam,106.3,0.19999999999999996,-0.5
Palafin,Mega Chandelure,Wave Crash,148.9,Shadow Ball,90.9,0,0.58
Palafin,Mega Golurk,Wave Crash,126.8,Headlong Rush,115.4,0.19999999999999996,0.17
Palafin,Mega Chesnaught,Close Combat,23.3,Wood Hammer,205.7,0.7,-1.61
Palafin,Mega Delphox,Wave Crash,186.7,Psychic,94.9,0,0.92
Palafin,Mega Greninja,Close Combat,100.7,Dark Pulse,74.3,0,0.26
Palafin,Mega Floette,Wave Crash,81.9,Moonblast,130.3,0,-0.48
Palafin,Mega Meowstic,Wave Crash,89.9,Expanding Force,77.7,0,0.12
Palafin,Mega Hawlucha,Wave Crash,70.6,High Jump Kick,111.4,0,-0.41
Palafin,Mega Crabominable,Close Combat,59.3,Drain Punch,86.3,0.7,-0.06
Palafin,Mega Drampa,Close Combat,73.2,Draco Meteor,137.1,0.7,-0.43
Palafin,Mega Scovillain,Wave Crash,87.9,Solar Beam,155.4,0,-0.67
Palafin,Mega Glimmora,Wave Crash,131.6,Sludge Bomb,121.1,0,0.1
Palafin-Hero,Venusaur,Giga Impact,97.4,Frenzy Plant,176,0,-0.79
Palafin-Hero,Charizard,Wave Crash,248.4,Solar Beam,99.4,0,1.49
Palafin-Hero,Blastoise,Focus Punch,84.4,Water Spout,39.4,0,0.45
Palafin-Hero,Beedrill,Wave Crash,221.4,Giga Impact,51.4,0,1.7
Palafin-Hero,Pidgeot,Wave Crash,124.1,Giga Impact,70.9,0,0.53
Palafin-Hero,Arbok,Wave Crash,155.6,Gunk Shot,63.4,0,0.92
Palafin-Hero,Pikachu,Wave Crash,281.8,Volt Tackle,92.6,0,1.89
Palafin-Hero,Raichu,Wave Crash,184.4,Volt Switch,49.1,0,1.35
Palafin-Hero,Raichu-Alola,Wave Crash,196.3,Volt Tackle,75.4,0,1.21
Palafin-Hero,Clefable,Wave Crash,118.2,Misty Explosion,56.6,0.19999999999999996,0.68
Palafin-Hero,Ninetales,Wave Crash,264.9,Solar Beam,82.3,0,1.83
Palafin-Hero,Ninetales-Alola,Wave Crash,132.4,Hyper Beam,51.4,0,0.81
Palafin-Hero,Arcanine,Wave Crash,226.7,Flare Blitz,34.9,0,1.92
Palafin-Hero,Arcanine-Hisui,Wave Crash,440,Rock Slide,45.1,0,3.95
Palafin-Hero,Alakazam,Wave Crash,220,Energy Ball,86.9,0,1.33
Palafin-Hero,Machamp,Wave Crash,113.3,Close Combat,78.9,0.19999999999999996,0.4
Palafin-Hero,Victreebel,Giga Impact,117.4,Power Whip,134.9,0,-0.17
Palafin-Hero,Slowbro,Giga Impact,70.6,Future Sight,70.3,0.7,0.21
Palafin-Hero,Slowbro-Galar,Wave Crash,95.3,Focus Punch,54.9,0.7,0.61
Palafin-Hero,Gengar,Wave Crash,171.9,Sludge Bomb,63.4,0,1.09
Palafin-Hero,Kangaskhan,Focus Punch,172.2,Double-Edge,63.4,0,1.09
Palafin-Hero,Starmie,Giga Impact,109.6,Psycho Cut,20.6,0,0.89
Palafin-Hero,Pinsir,Wave Crash,111.4,Giga Impact,63.4,0,0.48
Palafin-Hero,Tauros,Focus Punch,180,Giga Impact,82.3,0,0.98
